0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Clase
2.0588107546892584,1.967320514261537,0.9685205859376799,-0.6674730939271947,0.4570953206649164,-0.1908938797713668,0.20665098858678105,-0.13029755453440411,0.7924441553529045,0.31807319146533336,-0.6876140759005145,1.3435203085471714,0.8169777247604307,-1.0996546978900281,-0.30769103760010397,0.46620799173274374,-0.8782678715281331,0.10127473427209147,0.28016103637662676,-0.5585324790364055,1
-0.039664010931391706,-0.3530460997156069,1.3062723355152508,0.6999402902485556,0.8661298894323058,0.731795718882625,-1.5581684585381552,-0.213019998941705,0.0877098228952412,0.3069982187125553,0.4331217842803774,1.7632244702076687,-0.145363464497121,-0.8111185478492324,-1.1731009232568597,1.4479202862458405,1.75206875103104,-0.6915035875070796,-0.7819780607454091,0.13277339192811222,1
1.3420819622021822,-0.6925252219744479,0.6397402790950497,-1.205184583666945,1.8480464516630175,0.011790561065922547,-0.6370616719783032,0.6960439685207088,0.892791305929398,-0.882027011958924,-0.22735943750024978,0.48232118594876433,0.1382540765556667,-0.8261801813815285,-0.776952946684851,1.0144414692612898,1.6035315812816722,0.3972729707515924,0.32401713996452564,0.9530793474587033,1
-0.4209392932245778,0.9364833601965706,-0.9597046270560844,-1.5392979745214506,0.5853541415329527,1.4802855817160234,-1.057209316949388,1.8437408837351479,-0.7836558844781736,-0.8488452678869143,0.13619678587369055,0.9597793381876554,0.11804547560784842,0.49469465619232394,-0.911857616232251,1.1471029142582876,-1.8113080077781223,-0.7458150177506455,-0.8429000644200048,0.8920471920275547,1
-0.6198771528416003,0.4794972434748294,-0.4451871296801506,0.6510270895414991,0.30539511896371124,-0.3137815607144704,-0.6971609894613144,0.4372761125940091,-0.12882803126789819,0.5861582121603441,0.43318149082691737,-1.0030800974572107,0.1893103615151933,1.6460349969176133,-0.3488824614415651,0.3977789301488287,-1.6425483180198408,-0.6749939107027713,-0.6416027431720005,-0.4381365774043867,1
0.45975676285873285,1.1451598916656252,0.7345458576951388,0.36015945093761875,0.6415063650349916,-0.18844328554223064,0.2994589853030357,2.1150408098303797,0.9680482011267407,0.665202561482513,-1.2543186432952156,1.928674359099761,1.3190164718328314,0.580494206493664,-0.635467975349669,0.9449637164178161,-0.8156438496876606,1.3568746611870008,-1.2095752238625004,0.31412106262589107,1
1.5482014224537668,1.7141248137506695,0.31487188433082286,-0.22406855437628007,0.9879205584949013,-1.614214643395808,-1.5702182965964546,-0.14951580008430912,-1.8415617036126686,0.7165904375667941,0.7697201895032185,-1.3876002105451584,0.1455505235849693,-0.7279254671997598,-0.9371838648362113,1.1110267880191085,-1.0174676599276173,-1.3765043388146176,-0.8715030019254855,0.7036971486553724,1
-1.280133164009057,1.35897019844658,0.19305663037676243,0.7212993969393461,-0.09555611606849991,-0.4694134039408896,2.1246873474278787,-0.9885056596743327,0.8651939386582764,0.6505593920522276,-1.8808511748317045,0.03300806263552081,-0.9953162999355454,-0.7607862179554553,0.6510817952574992,-0.6266364231037302,-1.623720532267493,-1.6357904544354482,0.8929122928257136,0.009472719070621617,0
0.4120036596704938,0.5028669962418043,1.3665577005060845,-1.4055287341363314,-0.5873813188135265,-0.8070922843554501,-1.5933374002455452,0.7993916902285414,0.1050553293530674,0.8510662939917308,0.9933670311817304,-0.8317257896611869,1.0256129760082442,0.46507497794085656,-0.7948992529928824,0.9056153504815223,-0.31237153341727375,1.3378861754731608,0.16429772911275414,1.0811623990012085,0
-2.9985113524564886,-1.603795029946949,-0.22135019757221214,-0.6179476968295308,0.2648631364675354,-0.2163323319271413,-1.359420751517959,-0.038114394402208644,0.5257521450183487,-2.902089532274059,1.1597376810676456,0.30887444404194486,-0.18489646228969345,0.32555468368764756,-0.4486813597959223,0.44655190321606586,0.11029399328171202,1.3742725084661602,-0.07842891274860908,1.8112187052819997,1
