x.1,x.2,x.3,x.4,Clase
0.194393186364323,-0.446087724994868,-0.280983147677034,0.452003416605294,c1
0.530410084873438,0.384990266524255,-0.201658114790916,-0.328956357203424,c1
-0.191110147163272,-0.0665002148598433,-0.570583328604698,0.827314486261457,c1
-0.0285628861747682,0.818729755934328,0.891707106493413,0.879503696691245,c2
-0.447331065312028,0.771634317003191,-0.900059367064387,-0.611920108553022,c2
-0.760308411438018,-0.374233665876091,0.906387918628752,0.982894819695503,c2
-0.979341683443636,-0.467540173325688,-0.446503240149468,0.333768812008202,c2
-0.110012177377939,0.765213868115097,0.649695208761841,-0.911402205005288,c2
0.312525117304176,-0.861321164760739,-0.367009134963155,0.185381098184735,c1
-0.904895638581365,0.848886522464454,0.712218653410673,-0.331521233078092,c2
0.889280076604337,-0.132416894193739,0.16316087031737,-0.0945026157423854,c1
-0.341349882539362,0.420286551583558,-0.687774376478046,-0.842565977945924,c2
-0.92359955329448,0.284884467255324,-0.643301826901734,0.551821334753186,c2
-0.299692392349243,-0.350549558643252,-0.315899565815926,-0.271683841012418,c1
0.563950507435948,-0.0409493553452194,0.985372751951218,-0.362634397111833,c2
-0.102432037238032,0.762065005488694,-0.968849346041679,-0.959389451891184,c2
0.0888236463069916,0.0359121672809124,0.34707276429981,0.731370510533452,c1
-0.370702882762998,-0.351442359387875,0.367102302610874,0.808315962553024,c1
-0.397885214537382,-0.322237636428326,0.943320534192026,-0.243350796867162,c1
0.867169650737196,0.865839260164648,-0.744727182667702,0.61564141465351,c2
0.457227999810129,-0.637835760135204,-0.413745975587517,-0.505565053317696,c1
-0.122610138263553,0.294721928890795,-0.0890954132191837,-0.540075404103845,c1
0.598623878322542,0.63613514509052,-0.162735952530056,0.478209619410336,c1
0.20796282729134,0.558598469477147,0.873674440663308,0.718310672324151,c2
-0.594142112880945,-0.294822623021901,-0.201776592060924,0.605505589861423,c1
-0.443914899602532,0.322242377325892,0.335441724397242,0.698421359527856,c1
0.339859089814126,0.632219442166388,-0.613545258063823,0.697600561194122,c2
0.81817945279181,0.259867932647467,-0.30776732461527,-0.316579461097717,c1
0.313822226133198,-0.825828606728464,-0.0015934580005705,-0.656301491893828,c1
0.872936015948653,0.63576189475134,-0.789704733528197,-0.774046959355474,c2
-0.256044636014849,-0.374833454843611,-0.0002756412141025,0.293275416363031,c1
0.807440157514066,-0.453965396154672,0.772167066577822,0.690145943313837,c2
-0.813144480809569,-0.170441400725394,0.718525982927531,-0.0410838681273162,c1
0.0441566198132932,0.312926812563092,0.94508305285126,-0.783543506637216,c2
-0.272484158165753,-0.29944553039968,-0.724358818959445,-0.813159202225506,c2
0.621317109558731,0.951198253780603,0.588998486287892,0.658623426686972,c2
-0.823265198618174,-0.682614039629698,-0.967603309080005,0.274913237430155,c2
-0.25456919008866,0.522308982908726,0.269454815424979,0.207363104447722,c1
0.750624665059149,0.602478521876037,-0.604959982912987,-0.70694919815287,c2
0.277390985749662,-0.0209271097555757,0.552464683074504,-0.691688266117126,c1
0.632102051284164,0.350044962018728,-0.377568988129497,0.931577872019261,c2
0.270312815438956,0.718171807471663,-0.99340027756989,-0.20039661321789,c2
0.308185449335724,-0.0860604704357684,0.095144092105329,-0.44135526008904,c1
-0.954179222695529,-0.0334082613699138,-0.396826517302543,-0.932495324406773,c2
0.112522944342345,0.7198347277008,-0.642331289127469,0.0830902946181595,c1
-0.28843608032912,-0.239741265308112,-0.336870649829507,-0.644344869535416,c1
0.1403713892214,-0.25590073177591,-0.197703249752522,-0.0631497292779386,c1
0.778721414040774,0.304342713672668,-0.273204362019897,0.275708510074764,c1
0.633058378007263,-0.0115253455005586,0.547057828400284,0.119111940730363,c1
-0.384123592171818,0.658091357443482,0.826097059063613,0.901119763031602,c2
-0.10351218143478,0.402541895862669,-0.175206674728543,-0.490370743907988,c1
-0.169922217726707,0.0315337260253727,0.0679714507423341,-0.527575156185776,c1
0.465626621153206,0.316704757511616,0.840444199275225,0.18450489686802,c1
-0.309419217985123,-0.299424155149609,-0.742756224703044,0.314367348793894,c1
0.266510673332959,-0.858720200601965,-0.643995838239789,-0.58320150943473,c2
0.920823741704226,-0.652887450996786,0.419066968839616,0.217848941683769,c2
0.185627878643572,0.095857354812324,-0.652097527869046,-0.822693031746894,c1
0.722466606181115,0.992079545743763,-0.188517902977765,0.762552957050502,c2
0.480544639751315,0.400829593650997,0.653941390570253,-0.234922248404473,c1
0.07386584719643,0.0207239161245525,0.459823407232761,0.496068769600242,c1
-0.683039274532348,0.660434795543551,-0.500224271789193,0.68813765514642,c2
-0.961469357833266,0.98493267968297,-0.93747284123674,-0.186229050159454,c2
-0.251493240240961,0.815337224397808,-0.977214878890663,0.116465440019965,c2
0.304020379204303,0.489955603145063,0.0260125217027962,-0.488622134085745,c1
0.565006132703274,-0.771220578812063,-0.695676426868886,0.618246912490577,c2
0.0239304178394377,0.229602019768208,0.41252783453092,0.274431614670902,c1
0.656066134106368,0.990885045845062,-0.641118911094964,0.322928217705339,c2
0.180101113859564,-0.680870236363262,-0.755875651258975,-0.0773243424482644,c1
-0.633601943496615,-0.199712089262903,0.187293279450387,-0.56781910918653,c1
0.367305464111269,-0.999467197339982,-0.0031370343640446,0.90092396736145,c2
0.142940348479897,0.653246744535863,0.723934108857065,0.82839190820232,c2
0.679567547980696,-0.710448881611228,-0.732825128827244,-0.961360228247941,c2
0.411842237226665,0.38755031907931,-0.593823773786426,-0.968881625682116,c2
-0.285804882179946,-0.377520758658648,-0.627586714457721,0.111646893434227,c1
-0.84522321773693,0.0012893890962004,-0.50480999564752,0.468156645540148,c1
-0.216930294875056,-0.669623506721109,0.986359016504139,0.247953822370619,c2
-0.171219983138144,-0.4790531960316,-0.654541888739914,-0.719721911940724,c1
-0.237394281197339,0.414941936265677,-0.802440554369241,0.31721942871809,c1
0.706426971126348,-0.146379324607551,0.804046188015491,0.27131999656558,c1
-0.290092355571687,-0.510668463073671,-0.305667801294476,0.140584092587233,c1
-0.323335087392479,-0.856329546310008,0.485620549879968,-0.214153693523258,c1
-0.42662632279098,-0.898004565853626,-0.376264903694391,-0.494839342776686,c2
-0.256196767557412,-0.500673119910061,-0.0727940057404339,0.559002924710512,c1
0.888669091742486,0.458155631553382,-0.503245667088777,-0.936147155705839,c2
0.466962031554431,0.624241484329104,0.430901179555804,-0.0330147240310907,c1
0.846718702930957,-0.918504835572094,0.878626530058682,-0.876283596735448,c2
0.70174284465611,0.76354814087972,-0.0925301481038332,-0.933853902854025,c2
-0.0394020364619792,-0.120987234637141,-0.438938284758478,-0.532035261392593,c1
0.175406083930284,-0.974694946780801,-0.965557185467333,0.599894705228508,c2
0.616248312406242,-0.871634402778,-0.153139776084572,0.17002562712878,c1
0.61111450009048,0.47382092429325,0.62504070950672,-0.63686243025586,c2
0.143913872539997,0.253738605417311,0.571369054727256,0.70918002538383,c1
0.860316178761423,0.828211084473878,-0.422019676305354,0.532934862188995,c2
0.34584836801514,0.998108127620071,-0.551088280044496,-0.697737103328109,c2
0.312022338621318,0.294682922307402,-0.795154551975429,-0.105860612820834,c1
0.585610570851713,-0.261773725505918,0.406448503490537,-0.20388959068805,c1
0.826504064258188,-0.383691123686731,-0.605378228239715,0.809931650292128,c2
-0.913496484048665,0.404752478934824,0.232995473779738,0.646082136314362,c2
0.63166801771149,-0.0343829039484262,0.208956663496792,-0.325061162933707,c1
-0.0728813195601106,0.936707939021289,0.155810981057584,-0.411623127292842,c1
-0.224613204598427,-0.0814647898077965,-0.964591852389276,0.770262461621314,c2
0.171399625018239,0.217321290634573,0.440957463346422,0.340417786035687,c1
-0.467180142179132,-0.738351436331868,-0.872000752948225,0.397709330543876,c2
0.582490536849946,-0.957205797079951,-0.938263970427215,0.114423480350524,c2
-0.83003953890875,-0.639121966436505,0.388002835679799,-0.627444992773235,c2
-0.741440995130688,0.846709555480629,-0.0706123132258654,0.666415155865252,c2
0.884251815266907,-0.656847306527197,0.956546141766012,-0.0332841277122498,c2
-0.561655954457819,-0.939992603380233,-0.697295648511499,-0.67386676883325,c2
-0.432739699725062,0.858064398635179,0.837518459185958,0.83711083047092,c2
-0.764751359354705,-0.48821658315137,0.436230124440044,0.72842430928722,c2
-0.249282240401953,0.826516590546817,0.612219667062163,-0.812232705298811,c2
-0.378877850715071,0.294064305722713,0.0138806351460516,0.0905227833427489,c1
-0.447581154294312,0.859695282764733,0.31920565571636,-0.0743643445894122,c1
-0.606947607826442,-0.16380830667913,-0.04645084310323,0.920550240669399,c1
0.880725574214011,0.320594314485788,-0.0413167411461473,0.406278007198125,c1
-0.196606207638979,0.764725717715919,-0.680790740065277,-0.12651753379032,c1
-0.411572064273059,-0.143132146447897,-0.128598214127123,0.0112070785835385,c1
0.109556312207133,-0.765200945548713,0.163827834650874,-0.899960617069155,c2
0.624951873905957,0.0062644784338772,0.680379508528858,-0.208159271627665,c1
0.784476470667869,-0.596016936935484,0.475215198937804,0.261254169046879,c1
-0.564056876115501,-0.522538675460964,-0.401084462180734,0.0079605877399444,c1
0.165201357100159,-0.231411538552493,-0.62992429593578,-0.729683307930827,c1
-0.999400500673801,0.782230027485639,0.302360565401614,-0.803872792515904,c2
-0.0893906918354332,0.199374007526785,-0.0428299009799957,-0.111599508207291,c1
0.0650960048660636,0.131246217060834,-0.796397713478655,-0.980659244116396,c2
0.162879324518144,0.701635977718979,0.273179303854704,-0.965895845554769,c2
0.527609008830041,0.908310309052467,-0.635471541900188,0.0884566414169967,c2
0.252168693114072,0.317951096687466,0.724122538231313,0.0744864386506379,c1
0.0347059308551252,-0.239547702949494,0.824797064997256,-0.334456297103316,c1
-0.517574940342456,-0.226712130010128,0.236973225139081,-0.984865562990308,c2
-0.252234318293631,0.771230241749436,-0.121117372065783,0.914112898521125,c2
-0.841760549228638,-0.026091581210494,-0.114945941604674,0.799451449420303,c2
0.573461058083922,0.189761982299387,0.500171686988324,0.497624540701509,c1
-0.711851475294679,-0.795172390528023,-0.718677574768662,-0.56389279384166,c2
0.505253721494228,-0.758749173488468,-0.606421233154833,-0.916560295037925,c2
0.901938402559608,0.81421987246722,-0.518318073358387,-0.950433836318552,c2
0.844303521793336,-0.0306366425938904,0.195742714684457,0.177761578466743,c1
-0.0500324997119606,-0.985055299010128,-0.168302598875016,-0.0249428967945278,c1
0.209220170974731,-0.152243225835264,0.126547241117805,-0.465062404982746,c1
-0.40302081219852,0.760841721668839,0.519190379418433,0.944991806987673,c2
0.405561346095055,-0.578436489682645,-0.400924232322723,-0.558595858048648,c1
-0.150751164648682,0.0766550325788558,-0.158272797707468,-0.440847330261022,c1
0.24772298661992,-0.840160951949656,-0.767246093600988,-0.534895187709481,c2
0.777168713510036,0.290049335919321,0.975718500558287,-0.985548401717097,c2
-0.289891643449664,0.160464777611196,-0.543798964004964,-0.540473066270351,c1
-0.323517425917089,0.761825808789581,-0.648755599744618,0.322292558848858,c1
0.600360123440623,-0.19916345924139,-0.554317388683558,0.678497775923461,c1
0.389035606291145,-0.55074432073161,-0.761738399975002,-0.0509355277754366,c1
0.925915718078613,-0.942663530353457,0.510927041061223,-0.0280921263620257,c2
-0.951425447128713,-0.870911739300936,0.959295263979584,0.37438217876479,c2
0.534353143535554,-0.104683935642242,-0.238833204843104,0.992573548108339,c2
0.164661080576479,0.553477637469769,0.983999303076416,0.533599017187953,c2
-0.373891979921609,-0.0664050504565239,0.0727969571016729,-0.847215292509645,c1
0.440275007393211,-0.110160602256656,-0.0522701679728925,-0.814108810853213,c1
0.719106014817953,0.133893434889615,-0.0177458045072854,0.551538842264563,c1
0.554024809040129,-0.570468603633344,0.200203279498965,-0.730076833162457,c1
0.98960499279201,0.894542495720088,0.442908418830484,0.725428677629679,c2
-0.092382334638387,-0.507158489897847,-0.489749051164836,0.500416065566242,c1
-0.0086302878335118,-0.298599859233946,0.87530819280073,-0.448009239509702,c1
0.840239668730646,-0.773440856020898,-0.883154768962413,0.894099131692201,c2
-0.219133983366191,0.959055433049798,0.0355338850058615,0.136660727206618,c1
-0.349136178381741,0.496335948351771,0.828059346415102,-0.806292936671525,c2
0.555218557361513,-0.842160673812032,0.230766670312732,0.631442731712013,c2
-0.588663812261075,-0.713382916990668,0.945902204606682,-0.398204152937979,c2
-0.54347049118951,0.884708148427308,0.369768771342933,-0.669864890631288,c2
-0.872536876238883,-0.16665067197755,-0.941474547144026,0.184304693713784,c2
-0.333817481994629,-0.561562513466924,-0.650284851901233,0.871326438616961,c2
0.717500520404428,-0.496748047415167,-0.0674271564930677,-0.987510906998068,c2
-0.812593849841505,-0.452181020751595,-0.839714617468417,-0.201939510181546,c2
0.613014261238277,0.246062954422086,0.844557292293757,-0.0044533824548125,c1
0.858146170154214,-0.7999128382653,-0.534873167052865,-0.715696084778756,c2
-0.910405342467129,0.450668862089515,-0.25347764370963,-0.196073672734201,c1
-0.756059310864657,0.519183861091733,0.0449700886383653,0.329775509890169,c1
-0.295524507761002,0.507844637613744,-0.832807471975684,-0.462564350105822,c1
0.567773693241179,-0.899548953864723,0.151297682896256,0.335189267527312,c1
-0.905636639334261,-0.252960864920169,-0.332187616731972,-0.258746748324484,c1
-0.251445002388209,0.220944099593908,-0.35265640122816,0.0063397968187928,c1
-0.306479257065803,-0.345494772307575,-0.904629904776812,0.209826499223709,c1
-0.343785180244595,-0.310683254152536,-0.281964996363968,0.655023128725588,c1
0.0742179523222148,-0.410760891158134,-0.622424928471446,-0.50438591465354,c1
0.516930263955146,-0.191093054134399,-0.491722329519689,-0.412400980480015,c1
-0.704947185236961,0.840528297703713,0.989911093842238,-0.402079394087195,c2
-0.0285021737217903,0.61528077442199,-0.752341947518289,-0.411334448494017,c1
-0.641120554879308,0.381234582513571,-0.896460219752043,-0.368712777737528,c2
-0.995697916019708,0.807355833705515,0.505705213174224,0.121542126405984,c2
0.752993670292199,-0.0810854719020426,0.783640368841588,-0.19021682580933,c1
0.364339715801179,0.809157496318221,0.963383090682328,-0.0860016206279397,c2
-0.736606071237475,-0.513265893328935,0.882108961697668,-0.510543922893703,c2
0.963191225659102,0.411833267193288,-0.180648390669376,0.0349405589513481,c1
-0.43591966573149,-0.926923212129623,0.967547393403947,-0.295913689304143,c2
0.433948177378625,0.383590794634074,-0.353994989302009,-0.78516302164644,c1
-0.183940642513335,-0.569542710203677,0.554203131236136,-0.173852515406907,c1
0.869083577301353,-0.77687556669116,-0.975248315371573,0.367693653330207,c2
-0.390325915534049,0.297186228912324,0.413420858327299,-0.197801781352609,c1
-0.895642113871872,-0.0700974119827151,0.116248501930386,0.397143097128719,c1
-0.0459542851895094,0.226648355834186,-0.0932555482722819,0.138400353491306,c1
0.0491321594454348,0.419908028561622,-0.204349920619279,-0.978467736393213,c1
-0.940056184306741,0.521740509197116,0.174480910412967,-0.344708614517003,c2
0.252694806549698,0.295074524357915,-0.0720308953896165,-0.701665450353175,c1
-0.0691636172123253,-0.411448820028454,-0.788487027864903,-0.379660045262426,c1
0.874039247632027,-0.142651556991041,-0.309085178654641,-0.148709571920335,c1
0.732223592698574,-0.601515119895339,-0.0246529881842434,-0.0277108019217849,c1
0.214906871784478,0.644244157709181,-0.231198676861823,-0.2674575811252,c1
-0.396617879159749,-0.261351859662682,0.0033998033031821,-0.439684193581343,c1
0.301918918266892,0.174148342106491,0.12131145875901,0.891818137839437,c1
-0.34776505548507,-0.967081523500383,-0.0455035050399601,-0.755632929969579,c2
-0.390482686460018,-0.460034330375493,-0.375507268123329,-0.137945265974849,c1
-0.261413535103202,-0.0571085098199546,-0.477416531648487,-0.217643725220114,c1
-0.282291508279741,0.904367961920798,-0.791056819725782,0.841105679981411,c2
0.455290092620999,-0.436148893553764,-0.580428241286427,-0.85801628511399,c2
-0.543125773780048,0.301180489826947,-0.102305015549064,-0.593564027920365,c1
0.741386013105512,0.737665010150522,0.475910901557654,0.135628039482981,c2
-0.840163924731314,-0.0197697090916336,-0.986400031019002,-0.125444454140961,c2
0.742302305065095,-0.984468601644039,0.393557300791144,0.438111513853073,c2
-0.779731589835137,-0.666944000404328,-0.695344652980566,-0.805911558680236,c2
-0.992659206036478,-0.703927632421255,-0.804596490226686,-0.683355643413961,c2
